time_sec,azimuth,elevation,realaz
2025-09-01 12:54:43,109.97,43.12,-20.335000000000008
2025-09-01 12:54:48,110.74,41.67,-19.565000000000012
2025-09-01 12:54:53,113.31,39.78,-16.995000000000005
2025-09-01 12:54:58,116.74,37.03,-13.565000000000012
2025-09-01 12:55:03,118.47,37.38,-11.835000000000008
2025-09-01 12:55:08,117.53,38.66,-12.775000000000006
2025-09-01 12:55:13,117.47,39.62,-12.835000000000008
2025-09-01 12:55:18,116.86,38.95,-13.445000000000007
2025-09-01 12:55:23,116.77,37.45,-13.53500000000001
2025-09-01 12:55:28,122.75,38.4,-7.555000000000007
2025-09-01 12:55:33,123.73,39.15,-6.575000000000003
2025-09-01 12:55:38,121.07,41.87,-9.235000000000014
2025-09-01 12:55:43,120.01,44.98,-10.295000000000002
2025-09-01 12:55:48,117.48,46.58,-12.825000000000003
2025-09-01 12:55:53,119.5,47.57,-10.805000000000007
2025-09-01 12:55:58,121.58,47.17,-8.725000000000009
2025-09-01 12:56:03,123.2,46.87,-7.105000000000004
2025-09-01 12:56:08,120.61,48.39,-9.695000000000007
2025-09-01 12:56:13,115.33,48.32,-14.975000000000009
2025-09-01 12:56:18,115.17,46.68,-15.135000000000005
2025-09-01 12:56:23,117.61,50.17,-12.695000000000007
